customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,is_churned,tenure_days,cohort_month,end_date,months_active,is_paid,signup_month,signup_day,signup_dow,churn_bucket,cancel_month
214510838,2023-06-13,,39,month,Yes,0,87,2023-06,2023-09-08,3,1,6,13,1,5. 61-90 days,
217241338,2023-06-13,,39,month,Yes,0,87,2023-06,2023-09-08,3,1,6,13,1,5. 61-90 days,
215447681,2023-06-13,,39,month,Yes,0,87,2023-06,2023-09-08,3,1,6,13,1,5. 61-90 days,
214746385,2023-06-13,,39,month,Yes,0,87,2023-06,2023-09-08,3,1,6,13,1,5. 61-90 days,
217279595,2023-06-13,,39,month,Yes,0,87,2023-06,2023-09-08,3,1,6,13,1,5. 61-90 days,
138725699,2023-06-13,2023-06-14,39,month,Yes,1,1,2023-06,2023-06-14,0,1,6,13,1,1. 0-7 days,2023-06
199464176,2023-06-13,2023-07-31,39,month,Yes,1,48,2023-06,2023-07-31,1,1,6,13,1,4. 31-60 days,2023-07
217269788,2023-06-13,2023-07-21,39,month,Yes,1,38,2023-06,2023-07-21,1,1,6,13,1,4. 31-60 days,2023-07
217210206,2023-06-13,2023-07-05,39,month,Yes,1,22,2023-06,2023-07-05,1,1,6,13,1,3. 15-30 days,2023-07
217276264,2023-06-14,,39,month,Yes,0,86,2023-06,2023-09-08,3,1,6,14,2,5. 61-90 days,
217242854,2023-06-14,,39,month,Yes,0,86,2023-06,2023-09-08,3,1,6,14,2,5. 61-90 days,
140062581,2023-06-14,2023-06-15,39,month,Yes,1,1,2023-06,2023-06-15,0,1,6,14,2,1. 0-7 days,2023-06
217340338,2023-06-14,2023-06-14,39,month,No,1,0,2023-06,2023-06-14,0,0,6,14,2,,2023-06
157435806,2023-06-14,2023-07-14,39,month,Yes,1,30,2023-06,2023-07-14,1,1,6,14,2,3. 15-30 days,2023-07
217358299,2023-06-14,2023-08-11,39,month,Yes,1,58,2023-06,2023-08-11,2,1,6,14,2,4. 31-60 days,2023-08
217330046,2023-06-14,2023-07-01,39,month,Yes,1,17,2023-06,2023-07-01,1,1,6,14,2,3. 15-30 days,2023-07
216945894,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
150178354,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
153942818,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
150728848,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
138725699,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
217207926,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
217370233,2023-06-15,,39,month,Yes,0,85,2023-06,2023-09-08,3,1,6,15,3,5. 61-90 days,
205464540,2023-06-15,2023-07-22,39,month,Yes,1,37,2023-06,2023-07-22,1,1,6,15,3,4. 31-60 days,2023-07
167403892,2023-06-15,2023-08-22,39,month,Yes,1,68,2023-06,2023-08-22,2,1,6,15,3,5. 61-90 days,2023-08
217326821,2023-06-15,2023-08-22,39,month,Yes,1,68,2023-06,2023-08-22,2,1,6,15,3,5. 61-90 days,2023-08
214918906,2023-06-15,2023-07-22,39,month,Yes,1,37,2023-06,2023-07-22,1,1,6,15,3,4. 31-60 days,2023-07
216983668,2023-06-15,2023-07-15,39,month,Yes,1,30,2023-06,2023-07-15,1,1,6,15,3,3. 15-30 days,2023-07
217454204,2023-06-16,,39,month,Yes,0,84,2023-06,2023-09-08,3,1,6,16,4,5. 61-90 days,
206049284,2023-06-16,,39,month,Yes,0,84,2023-06,2023-09-08,3,1,6,16,4,5. 61-90 days,
132852439,2023-06-16,,39,month,Yes,0,84,2023-06,2023-09-08,3,1,6,16,4,5. 61-90 days,
217233198,2023-06-16,,39,month,Yes,0,84,2023-06,2023-09-08,3,1,6,16,4,5. 61-90 days,
188197564,2023-06-16,2023-06-17,39,month,Yes,1,1,2023-06,2023-06-17,0,1,6,16,4,1. 0-7 days,2023-06
146952862,2023-06-16,2023-07-12,39,month,Yes,1,26,2023-06,2023-07-12,1,1,6,16,4,3. 15-30 days,2023-07
152846561,2023-06-16,2023-07-23,39,month,Yes,1,37,2023-06,2023-07-23,1,1,6,16,4,4. 31-60 days,2023-07
132867770,2023-06-16,2023-07-24,39,month,Yes,1,38,2023-06,2023-07-24,1,1,6,16,4,4. 31-60 days,2023-07
206370330,2023-06-16,2023-08-15,39,month,Yes,1,60,2023-06,2023-08-15,2,1,6,16,4,4. 31-60 days,2023-08
217438230,2023-06-16,2023-07-13,39,month,Yes,1,27,2023-06,2023-07-13,1,1,6,16,4,3. 15-30 days,2023-07
217426939,2023-06-16,2023-07-16,39,month,Yes,1,30,2023-06,2023-07-16,1,1,6,16,4,3. 15-30 days,2023-07
205785520,2023-06-17,,39,month,Yes,0,83,2023-06,2023-09-08,3,1,6,17,5,5. 61-90 days,
154284527,2023-06-17,2023-07-24,39,month,Yes,1,37,2023-06,2023-07-24,1,1,6,17,5,4. 31-60 days,2023-07
214105912,2023-06-17,2023-07-24,39,month,Yes,1,37,2023-06,2023-07-24,1,1,6,17,5,4. 31-60 days,2023-07
200909190,2023-06-17,2023-08-24,39,month,Yes,1,68,2023-06,2023-08-24,2,1,6,17,5,5. 61-90 days,2023-08
151633468,2023-06-17,2023-08-01,39,month,Yes,1,45,2023-06,2023-08-01,2,1,6,17,5,4. 31-60 days,2023-08
207010976,2023-06-17,2023-08-24,39,month,Yes,1,68,2023-06,2023-08-24,2,1,6,17,5,5. 61-90 days,2023-08
217487776,2023-06-17,2023-07-20,39,month,Yes,1,33,2023-06,2023-07-20,1,1,6,17,5,4. 31-60 days,2023-07
217484551,2023-06-17,2023-07-24,39,month,Yes,1,37,2023-06,2023-07-24,1,1,6,17,5,4. 31-60 days,2023-07
217498202,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
217234603,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
217264148,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
217513366,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
217503737,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
151540809,2023-06-18,,39,month,Yes,0,82,2023-06,2023-09-08,3,1,6,18,6,5. 61-90 days,
217526421,2023-06-18,2023-08-26,39,month,Yes,1,69,2023-06,2023-08-26,2,1,6,18,6,5. 61-90 days,2023-08
217418580,2023-06-18,2023-07-14,39,month,Yes,1,26,2023-06,2023-07-14,1,1,6,18,6,3. 15-30 days,2023-07
217426015,2023-06-19,,39,month,Yes,0,81,2023-06,2023-09-08,3,1,6,19,0,5. 61-90 days,
217557584,2023-06-19,,39,month,Yes,0,81,2023-06,2023-09-08,3,1,6,19,0,5. 61-90 days,
217406489,2023-06-19,,39,month,Yes,0,81,2023-06,2023-09-08,3,1,6,19,0,5. 61-90 days,
217536534,2023-06-19,,39,month,Yes,0,81,2023-06,2023-09-08,3,1,6,19,0,5. 61-90 days,
217557082,2023-06-19,,39,month,Yes,0,81,2023-06,2023-09-08,3,1,6,19,0,5. 61-90 days,
176024207,2023-06-19,2023-08-07,39,month,Yes,1,49,2023-06,2023-08-07,2,1,6,19,0,4. 31-60 days,2023-08
160598122,2023-06-19,2023-07-26,39,month,Yes,1,37,2023-06,2023-07-26,1,1,6,19,0,4. 31-60 days,2023-07
217378430,2023-06-19,2023-08-06,39,month,Yes,1,48,2023-06,2023-08-06,2,1,6,19,0,4. 31-60 days,2023-08
193680187,2023-06-19,2023-06-20,39,month,Yes,1,1,2023-06,2023-06-20,0,1,6,19,0,1. 0-7 days,2023-06
180424442,2023-06-19,2023-07-26,39,month,Yes,1,37,2023-06,2023-07-26,1,1,6,19,0,4. 31-60 days,2023-07
217612796,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
217601263,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
217594148,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
217598396,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
206647130,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
207099222,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
207079318,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
217580362,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
217438678,2023-06-20,,39,month,Yes,0,80,2023-06,2023-09-08,3,1,6,20,1,5. 61-90 days,
215963364,2023-06-20,2023-06-21,39,month,Yes,1,1,2023-06,2023-06-21,0,1,6,20,1,1. 0-7 days,2023-06
153876204,2023-06-20,2023-07-23,39,month,Yes,1,33,2023-06,2023-07-23,1,1,6,20,1,4. 31-60 days,2023-07
153828803,2023-06-20,2023-06-22,39,month,Yes,1,2,2023-06,2023-06-22,0,1,6,20,1,1. 0-7 days,2023-06
217595865,2023-06-20,2023-07-27,39,month,Yes,1,37,2023-06,2023-07-27,1,1,6,20,1,4. 31-60 days,2023-07
216158153,2023-06-20,2023-07-24,39,month,Yes,1,34,2023-06,2023-07-24,1,1,6,20,1,4. 31-60 days,2023-07
217548173,2023-06-20,2023-07-19,39,month,Yes,1,29,2023-06,2023-07-19,1,1,6,20,1,3. 15-30 days,2023-07
217533118,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
205128906,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
205812132,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
216907554,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
215113542,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
204772797,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
217627630,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
217635272,2023-06-21,,39,month,Yes,0,79,2023-06,2023-09-08,3,1,6,21,2,5. 61-90 days,
217543308,2023-06-21,2023-06-22,39,month,Yes,1,1,2023-06,2023-06-22,0,1,6,21,2,1. 0-7 days,2023-06
217626870,2023-06-21,2023-06-22,39,month,No,1,1,2023-06,2023-06-22,0,0,6,21,2,1. 0-7 days,2023-06
217246912,2023-06-21,2023-06-22,39,month,No,1,1,2023-06,2023-06-22,0,0,6,21,2,1. 0-7 days,2023-06
217223132,2023-06-21,2023-08-18,39,month,Yes,1,58,2023-06,2023-08-18,2,1,6,21,2,4. 31-60 days,2023-08
217650160,2023-06-21,2023-08-10,39,month,Yes,1,50,2023-06,2023-08-10,2,1,6,21,2,4. 31-60 days,2023-08
149856123,2023-06-21,2023-07-17,39,month,Yes,1,26,2023-06,2023-07-17,1,1,6,21,2,3. 15-30 days,2023-07
217657148,2023-06-21,2023-06-30,39,month,Yes,1,9,2023-06,2023-06-30,0,1,6,21,2,2. 8-14 days,2023-06
217386658,2023-06-21,2023-07-25,39,month,Yes,1,34,2023-06,2023-07-25,1,1,6,21,2,4. 31-60 days,2023-07
202563999,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
137195650,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
138372112,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
217692419,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
217610905,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
217618558,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
190490555,2023-06-22,,39,month,Yes,0,78,2023-06,2023-09-08,3,1,6,22,3,5. 61-90 days,
122169020,2023-06-22,2023-06-23,39,month,Yes,1,1,2023-06,2023-06-23,0,1,6,22,3,1. 0-7 days,2023-06
217628239,2023-06-22,2023-06-23,39,month,No,1,1,2023-06,2023-06-23,0,0,6,22,3,1. 0-7 days,2023-06
148062219,2023-06-22,2023-07-19,39,month,Yes,1,27,2023-06,2023-07-19,1,1,6,22,3,3. 15-30 days,2023-07
131505988,2023-06-22,2023-07-06,39,month,Yes,1,14,2023-06,2023-07-06,1,1,6,22,3,2. 8-14 days,2023-07
215489398,2023-06-22,2023-06-22,39,month,Yes,1,0,2023-06,2023-06-22,0,1,6,22,3,,2023-06
195285936,2023-06-22,2023-08-18,39,month,Yes,1,57,2023-06,2023-08-18,2,1,6,22,3,4. 31-60 days,2023-08
217725764,2023-06-22,2023-06-27,39,month,Yes,1,5,2023-06,2023-06-27,0,1,6,22,3,1. 0-7 days,2023-06
217730944,2023-06-22,2023-07-06,39,month,Yes,1,14,2023-06,2023-07-06,1,1,6,22,3,2. 8-14 days,2023-07
205548571,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
188085249,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
206697535,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
152705871,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
216139584,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
127716285,2023-06-23,,39,month,Yes,0,77,2023-06,2023-09-08,3,1,6,23,4,5. 61-90 days,
138535334,2023-06-23,2023-08-23,39,month,Yes,1,61,2023-06,2023-08-23,2,1,6,23,4,5. 61-90 days,2023-08
205869717,2023-06-23,2023-08-30,39,month,Yes,1,68,2023-06,2023-08-30,2,1,6,23,4,5. 61-90 days,2023-08
204985013,2023-06-23,2023-08-12,39,month,Yes,1,50,2023-06,2023-08-12,2,1,6,23,4,4. 31-60 days,2023-08
217763600,2023-06-24,,39,month,Yes,0,76,2023-06,2023-09-08,3,1,6,24,5,5. 61-90 days,
217808731,2023-06-24,2023-06-25,39,month,No,1,1,2023-06,2023-06-25,0,0,6,24,5,1. 0-7 days,2023-06
217822232,2023-06-24,2023-08-05,39,month,Yes,1,42,2023-06,2023-08-05,2,1,6,24,5,4. 31-60 days,2023-08
217718093,2023-06-25,,39,month,Yes,0,75,2023-06,2023-09-08,3,1,6,25,6,5. 61-90 days,
217555660,2023-06-25,,39,month,Yes,0,75,2023-06,2023-09-08,3,1,6,25,6,5. 61-90 days,
154535908,2023-06-25,,39,month,Yes,0,75,2023-06,2023-09-08,3,1,6,25,6,5. 61-90 days,
217554744,2023-06-25,2023-08-01,39,month,Yes,1,37,2023-06,2023-08-01,2,1,6,25,6,4. 31-60 days,2023-08
217877324,2023-06-25,2023-06-25,39,month,Yes,1,0,2023-06,2023-06-25,0,1,6,25,6,,2023-06
147765298,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217901196,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217266939,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
204908076,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217698784,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217909024,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
201498671,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217902650,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217896282,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217337901,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217477535,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217885621,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217714764,2023-06-26,,39,month,Yes,0,74,2023-06,2023-09-08,3,1,6,26,0,5. 61-90 days,
217335548,2023-06-26,2023-09-06,39,month,Yes,1,72,2023-06,2023-09-06,3,1,6,26,0,5. 61-90 days,2023-09
129747676,2023-06-26,2023-06-27,39,month,Yes,1,1,2023-06,2023-06-27,0,1,6,26,0,1. 0-7 days,2023-06
217846698,2023-06-26,2023-06-27,39,month,No,1,1,2023-06,2023-06-27,0,0,6,26,0,1. 0-7 days,2023-06
217965791,2023-06-27,,39,month,Yes,0,73,2023-06,2023-09-08,3,1,6,27,1,5. 61-90 days,
217851124,2023-06-27,,39,month,Yes,0,73,2023-06,2023-09-08,3,1,6,27,1,5. 61-90 days,
217861903,2023-06-27,,39,month,Yes,0,73,2023-06,2023-09-08,3,1,6,27,1,5. 61-90 days,
217660423,2023-06-27,,39,month,Yes,0,73,2023-06,2023-09-08,3,1,6,27,1,5. 61-90 days,
217814342,2023-06-27,,39,month,Yes,0,73,2023-06,2023-09-08,3,1,6,27,1,5. 61-90 days,
157548765,2023-06-27,2023-06-28,39,month,No,1,1,2023-06,2023-06-28,0,0,6,27,1,1. 0-7 days,2023-06
217934288,2023-06-27,2023-06-28,39,month,No,1,1,2023-06,2023-06-28,0,0,6,27,1,1. 0-7 days,2023-06
217855786,2023-06-27,2023-06-28,39,month,No,1,1,2023-06,2023-06-28,0,0,6,27,1,1. 0-7 days,2023-06
131753677,2023-06-27,2023-08-15,39,month,Yes,1,49,2023-06,2023-08-15,2,1,6,27,1,4. 31-60 days,2023-08
215963364,2023-06-27,2023-09-03,39,month,Yes,1,68,2023-06,2023-09-03,3,1,6,27,1,5. 61-90 days,2023-09
217971206,2023-06-27,2023-07-18,39,month,Yes,1,21,2023-06,2023-07-18,1,1,6,27,1,3. 15-30 days,2023-07
217943053,2023-06-27,2023-07-17,39,month,Yes,1,20,2023-06,2023-07-17,1,1,6,27,1,3. 15-30 days,2023-07
218004764,2023-06-28,,39,month,Yes,0,72,2023-06,2023-09-08,3,1,6,28,2,5. 61-90 days,
217768772,2023-06-28,,39,month,Yes,0,72,2023-06,2023-09-08,3,1,6,28,2,5. 61-90 days,
216775344,2023-06-28,,39,month,Yes,0,72,2023-06,2023-09-08,3,1,6,28,2,5. 61-90 days,
135364787,2023-06-28,,39,month,Yes,0,72,2023-06,2023-09-08,3,1,6,28,2,5. 61-90 days,
148107179,2023-06-28,2023-08-04,39,month,Yes,1,37,2023-06,2023-08-04,2,1,6,28,2,4. 31-60 days,2023-08
215904194,2023-06-28,2023-07-22,39,month,Yes,1,24,2023-06,2023-07-22,1,1,6,28,2,3. 15-30 days,2023-07
217988577,2023-06-28,2023-07-26,39,month,Yes,1,28,2023-06,2023-07-26,1,1,6,28,2,3. 15-30 days,2023-07
146124679,2023-06-28,2023-07-28,39,month,Yes,1,30,2023-06,2023-07-28,1,1,6,28,2,3. 15-30 days,2023-07
217819772,2023-06-29,,39,month,Yes,0,71,2023-06,2023-09-08,3,1,6,29,3,5. 61-90 days,
217996629,2023-06-29,,39,month,Yes,0,71,2023-06,2023-09-08,3,1,6,29,3,5. 61-90 days,
152621756,2023-06-29,,39,month,Yes,0,71,2023-06,2023-09-08,3,1,6,29,3,5. 61-90 days,
218006807,2023-06-29,,39,month,Yes,0,71,2023-06,2023-09-08,3,1,6,29,3,5. 61-90 days,
218045202,2023-06-29,2023-08-29,39,month,Yes,1,61,2023-06,2023-08-29,2,1,6,29,3,5. 61-90 days,2023-08
122215146,2023-06-29,2023-08-13,39,month,Yes,1,45,2023-06,2023-08-13,2,1,6,29,3,4. 31-60 days,2023-08
218003864,2023-06-29,2023-07-28,39,month,Yes,1,29,2023-06,2023-07-28,1,1,6,29,3,3. 15-30 days,2023-07
218088770,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
217856893,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
156054912,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
218059054,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
218074245,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
204774586,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
215941440,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
205547323,2023-06-30,,39,month,No,0,70,2023-06,2023-09-08,3,0,6,30,4,5. 61-90 days,
140062581,2023-06-30,,39,month,Yes,0,70,2023-06,2023-09-08,3,1,6,30,4,5. 61-90 days,
217932519,2023-06-30,2023-07-01,39,month,Yes,1,1,2023-06,2023-07-01,1,1,6,30,4,1. 0-7 days,2023-07
217982048,2023-06-30,2023-07-01,39,month,No,1,1,2023-06,2023-07-01,1,0,6,30,4,1. 0-7 days,2023-07
218066467,2023-06-30,2023-08-31,39,month,Yes,1,62,2023-06,2023-08-31,2,1,6,30,4,5. 61-90 days,2023-08
218046034,2023-06-30,2023-09-06,39,month,Yes,1,68,2023-06,2023-09-06,3,1,6,30,4,5. 61-90 days,2023-09
217697744,2023-06-30,2023-07-27,39,month,Yes,1,27,2023-06,2023-07-27,1,1,6,30,4,3. 15-30 days,2023-07
217942738,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
218133628,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
118508852,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
218120267,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
218095541,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
217626801,2023-07-01,,39,month,Yes,0,69,2023-07,2023-09-08,2,1,7,1,5,5. 61-90 days,
151555660,2023-07-01,2023-08-31,39,month,Yes,1,61,2023-07,2023-08-31,1,1,7,1,5,5. 61-90 days,2023-08
217110820,2023-07-01,2023-08-04,39,month,Yes,1,34,2023-07,2023-08-04,1,1,7,1,5,4. 31-60 days,2023-08
217932519,2023-07-01,2023-08-31,39,month,Yes,1,61,2023-07,2023-08-31,1,1,7,1,5,5. 61-90 days,2023-08
218164848,2023-07-02,,39,month,Yes,0,68,2023-07,2023-09-08,2,1,7,2,6,5. 61-90 days,
217526484,2023-07-02,,39,month,Yes,0,68,2023-07,2023-09-08,2,1,7,2,6,5. 61-90 days,
214940948,2023-07-02,,39,month,Yes,0,68,2023-07,2023-09-08,2,1,7,2,6,5. 61-90 days,
218144586,2023-07-02,,39,month,Yes,0,68,2023-07,2023-09-08,2,1,7,2,6,5. 61-90 days,
217863596,2023-07-02,2023-08-20,39,month,Yes,1,49,2023-07,2023-08-20,1,1,7,2,6,4. 31-60 days,2023-08
218098580,2023-07-02,2023-08-30,39,month,Yes,1,59,2023-07,2023-08-30,1,1,7,2,6,4. 31-60 days,2023-08
215602271,2023-07-02,2023-07-27,39,month,Yes,1,25,2023-07,2023-07-27,0,1,7,2,6,3. 15-30 days,2023-07
218202086,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
217927897,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
217856402,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
217588559,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
212136438,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
138548670,2023-07-03,,39,month,Yes,0,67,2023-07,2023-09-08,2,1,7,3,0,5. 61-90 days,
217588559,2023-07-03,2023-07-03,39,month,Yes,1,0,2023-07,2023-07-03,0,1,7,3,0,,2023-07
171893540,2023-07-03,2023-08-20,39,month,Yes,1,48,2023-07,2023-08-20,1,1,7,3,0,4. 31-60 days,2023-08
202412363,2023-07-03,2023-07-22,39,month,Yes,1,19,2023-07,2023-07-22,0,1,7,3,0,3. 15-30 days,2023-07
218129311,2023-07-03,2023-08-10,39,month,Yes,1,38,2023-07,2023-08-10,1,1,7,3,0,4. 31-60 days,2023-08
218092565,2023-07-03,2023-08-10,39,month,Yes,1,38,2023-07,2023-08-10,1,1,7,3,0,4. 31-60 days,2023-08
150436862,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
218211840,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
218235209,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
132631414,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
218254260,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
218095604,2023-07-04,,39,month,Yes,0,66,2023-07,2023-09-08,2,1,7,4,1,5. 61-90 days,
147845964,2023-07-04,2023-07-04,39,month,Yes,1,0,2023-07,2023-07-04,0,1,7,4,1,,2023-07
218242871,2023-07-04,2023-08-04,39,month,Yes,1,31,2023-07,2023-08-04,1,1,7,4,1,4. 31-60 days,2023-08
218238016,2023-07-04,2023-09-03,39,month,Yes,1,61,2023-07,2023-09-03,2,1,7,4,1,5. 61-90 days,2023-09
217387951,2023-07-04,2023-08-04,39,month,Yes,1,31,2023-07,2023-08-04,1,1,7,4,1,4. 31-60 days,2023-08
218236754,2023-07-04,2023-07-11,39,month,Yes,1,7,2023-07,2023-07-11,0,1,7,4,1,1. 0-7 days,2023-07
218307564,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
150521180,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
135240372,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
218275834,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
218028076,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
164254865,2023-07-05,,39,month,Yes,0,65,2023-07,2023-09-08,2,1,7,5,2,5. 61-90 days,
218274904,2023-07-05,2023-07-06,39,month,No,1,1,2023-07,2023-07-06,0,0,7,5,2,1. 0-7 days,2023-07
